actual, predicted, error
6,6.02116034301,0.0211603430111
6,6.09538161835,0.0953816183496
5,5.45502879779,0.455028797789
5,5.45848421835,0.458484218352
6,6.1067113403,0.106711340304
6,6.61973686586,0.61973686586
5,5.37307668975,0.373076689755
6,6.13312717415,0.133127174148
5,5.2983748176,0.298374817598
6,6.66802372561,0.668023725615
5,5.05416367398,0.0541636739788
5,5.2983748176,0.298374817598
6,6.21743881693,0.21743881693
6,6.43881360424,0.438813604237
6,6.15586542059,0.155865420594
6,6.66802372561,0.668023725615
5,5.72890955609,0.728909556092
5,5.72890955609,0.728909556092
6,6.32208794945,0.322087949445
6,6.38506076827,0.385060768265
6,5.3235957176,0.676404282398
4,6.0524146853,2.0524146853
5,5.77972149668,0.779721496677
5,6.18041213103,1.18041213103
5,5.77972149668,0.779721496677
6,6.45078547638,0.450785476378
6,6.47380561876,0.473805618758
5,5.86163093311,0.861630933105
5,5.90249514202,0.902495142022
5,5.90249514202,0.902495142022
5,5.90249514202,0.902495142022
5,5.86163093311,0.861630933105
5,5.90249514202,0.902495142022
6,6.84859612321,0.848596123208
6,6.36100452631,0.361004526307
5,5.77820828637,0.778208286366
5,5.52920964018,0.529209640184
5,5.52920964018,0.529209640184
7,6.71277408682,0.287225913182
6,6.14900582254,0.149005822535
5,5.52037826742,0.52037826742
7,6.71277408682,0.287225913182
5,5.67729965872,0.677299658716
7,7.03427722286,0.0342772228587
7,6.47934099601,0.520659003991
7,7.03427722286,0.0342772228587
7,6.47934099601,0.520659003991
5,5.55473278622,0.554732786223
5,5.68109486438,0.681094864384
6,5.9527409932,0.0472590068016
6,5.64325176395,0.35674823605
6,5.64325176395,0.35674823605
6,5.64325176395,0.35674823605
6,5.64325176395,0.35674823605
6,5.9527409932,0.0472590068016
6,5.9527409932,0.0472590068016
6,5.64325176395,0.35674823605
6,5.8465995596,0.153400440399
6,5.84484341462,0.155156585377
5,5.79810418628,0.798104186276
6,6.29681652864,0.296816528643
6,6.11165732199,0.111657321988
5,5.1437999702,0.143799970197
6,6.73320346592,0.733203465923
6,6.74600751179,0.746007511794
5,5.19677381729,0.196773817291
6,6.09172357819,0.0917235781876
6,6.43696493652,0.436964936522
6,6.46345665837,0.463456658371
6,6.44076014219,0.44076014219
5,5.95804962194,0.95804962194
5,5.2221258396,0.222125839603
5,5.51681019813,0.516810198125
6,6.57501526529,0.575015265293
5,5.51681019813,0.516810198125
5,5.2221258396,0.222125839603
6,6.29555667677,0.29555667677
6,6.29555667677,0.29555667677
6,6.79933473285,0.799334732852
6,6.37125030327,0.371250303273
5,5.68645002936,0.686450029358
6,6.31631311225,0.316313112245
6,6.12134171743,0.121341717425
5,5.63499705263,0.634997052627
5,5.50300860193,0.503008601927
6,6.37125030327,0.371250303273
6,5.76104382319,0.238956176813
5,5.77329037572,0.773290375724
5,5.77329037572,0.773290375724
5,5.77329037572,0.773290375724
7,6.71118990416,0.288810095837
5,5.88238594211,0.882385942111
6,5.76104382319,0.238956176813
6,5.88256222771,0.117437772292
6,6.72606302973,0.726063029727
6,6.44642579254,0.446425792537
5,5.69496154559,0.694961545592
5,5.69496154559,0.694961545592
5,6.04765886056,1.04765886056
5,5.97505287829,0.975052878291
6,6.4251719949,0.425171994905
6,6.2040195443,0.2040195443
6,6.71915135615,0.719151356154
6,6.66373475347,0.66373475347
5,6.03875078711,1.03875078711
5,5.34613753582,0.346137535821
6,5.89828208176,0.101717918241
6,6.876212099,0.876212099002
6,6.90657983765,0.90657983765
5,5.63042557237,0.630425572371
5,5.63042557237,0.630425572371
5,4.85319575779,0.146804242207
5,7.3708414798,2.3708414798
5,5.63042557237,0.630425572371
6,6.59499586519,0.594995865193
4,5.3965664799,1.3965664799
5,4.84436438503,0.155635614972
6,6.59058054025,0.590580540255
6,5.9260099581,0.0739900418993
6,6.4413733576,0.441373357596
6,6.45173630347,0.451736303465
6,6.45173630347,0.451736303465
6,6.3342841211,0.334284121101
6,6.98612132321,0.986121323209
6,6.7534624718,0.753462471796
6,5.87210404235,0.127895957651
6,6.20929556453,0.209295564527
6,6.25322694548,0.25322694548
6,6.20929556453,0.209295564527
5,5.4638938924,0.463893892404
5,6.09841719137,1.09841719137
6,6.37554788823,0.375547888233
6,6.13289644702,0.132896447015
6,5.73842541287,0.26157458713
6,6.21928320775,0.219283207751
7,7.00927301769,0.00927301769119
5,5.77208312762,0.77208312762
5,5.86783151869,0.867831518695
6,6.549982661,0.549982661003
5,6.56537266877,1.56537266877
4,6.52434745451,2.52434745451
5,5.46690550815,0.466905508153
6,7.06980568483,1.06980568483
6,6.58614495967,0.58614495967
6,6.58614495967,0.58614495967
6,6.01120526857,0.0112052685714
5,5.10397550041,0.103975500414
6,6.35538755007,0.355387550073
6,6.5112595222,0.5112595222
6,5.74069026526,0.259309734739
6,5.46516542382,0.534834576176
6,6.64149859601,0.641498596014
5,5.67156069168,0.671560691684
5,5.43255368803,0.432553688029
6,5.46516542382,0.534834576176
5,6.06304049222,1.06304049222
6,6.12724182474,0.127241824736
6,6.64149859601,0.641498596014
6,6.74819572382,0.74819572382
6,5.74069026526,0.259309734739
6,5.00386279828,0.996137201725
6,5.47852561086,0.52147438914
6,5.46924558704,0.53075441296
6,5.46924558704,0.53075441296
6,6.40050285611,0.400502856108
5,5.8084990482,0.808499048203
6,6.56466339768,0.564663397683
6,5.48058781538,0.519412184621
6,5.47179301615,0.528206983848
5,5.58101111697,0.581011116973
6,6.19857154491,0.198571544909
5,6.05199233976,1.05199233976
6,6.99150850503,0.991508505027
6,6.70802462257,0.708024622565
5,6.02079718866,1.02079718866
5,6.02079718866,1.02079718866
6,6.99150850503,0.991508505027
6,6.75228288703,0.75228288703
6,6.65547336783,0.655473367835
6,6.25999312562,0.259993125625
5,5.9279425621,0.927942562098
5,6.02079718866,1.02079718866
6,6.02536767451,0.0253676745143
6,6.0472228579,0.0472228578991
6,6.70620595103,0.706205951035
6,6.98709281864,0.987092818645
6,6.70802462257,0.708024622565
5,5.26092703919,0.260927039193
5,6.54937529797,1.54937529797
6,5.72313069831,0.276869301693
6,6.3105452039,0.310545203904
7,6.12630508225,0.873694917748
6,7.38569824394,1.38569824394
6,6.48227904962,0.482279049616
7,6.3280143681,0.6719856319
7,6.18191635954,0.818083640458
7,6.06398967175,0.936010328249
5,6.12187824272,1.12187824272
5,6.3843552764,1.3843552764
5,6.12187824272,1.12187824272
6,6.23557490277,0.235574902772
6,5.50889443943,0.49110556057
6,6.19881836312,0.198818363116
7,6.70406568485,0.295934315149
7,6.97463891055,0.0253610894547
6,6.56553490781,0.565534907807
7,7.33008305593,0.330083055928
7,6.45285843542,0.54714156458
5,6.03197607496,1.03197607496
6,5.84162411428,0.158375885725
7,6.9209233553,0.0790766446994
6,5.87309930831,0.126900691688
6,5.57291896771,0.427081032288
6,6.18812982104,0.188129821037
6,6.04211319301,0.0421131930107
6,5.57375988903,0.426240110967
6,6.00912740444,0.00912740443619
6,6.83099706203,0.830997062027
6,6.57256757145,0.572567571451
6,6.13758231859,0.137582318593
5,6.15970515345,1.15970515345
6,6.57256757145,0.572567571451
6,6.17819641695,0.17819641695
6,6.00423323766,0.00423323765804
6,6.24290007855,0.242900078553
6,6.24721498148,0.247214981478
6,6.65953207834,0.659532078339
6,5.93878872467,0.0612112753346
6,6.62749806445,0.627498064448
6,5.62756867354,0.37243132646
6,6.24721498148,0.247214981478
7,6.3246823474,0.6753176526
6,5.57141576152,0.428584238482
6,6.2062597021,0.206259702099
6,5.69762591998,0.302374080016
6,6.11747592734,0.117475927336
6,6.2489286202,0.248928620201
6,6.56247318067,0.562473180669
5,6.05321838366,1.05321838366
6,6.31658064352,0.316580643521
7,6.54290436896,0.457095631039
4,5.34824428778,1.34824428778
6,5.59931440866,0.400685591341
5,5.7271143035,0.727114303501
5,5.66343329474,0.663433294735
5,5.74157152018,0.741571520176
5,5.25576733392,0.255767333917
7,6.07261148473,0.927388515272
5,5.84116969564,0.841169695644
7,6.78140255349,0.218597446506
7,6.08020189606,0.919798103936
5,4.60624498781,0.393755012192
6,5.99611221668,0.00388778331958
7,6.1401517331,0.8598482669
7,6.61520356839,0.38479643161
6,6.6544729275,0.654472927501
6,6.74488293114,0.744882931145
5,5.65917377518,0.659173775182
6,6.4853250496,0.485325049598
6,6.15958791558,0.159587915582
6,6.15958791558,0.159587915582
7,6.24568410343,0.754315896571
7,6.28016336414,0.719836635865
7,6.14613389427,0.853866105731
6,6.4853250496,0.485325049598
6,6.18352838581,0.18352838581
6,6.5054028932,0.505402893204
6,5.878389874,0.121610125996
5,5.59829337529,0.598293375288
6,6.45167671967,0.451676719671
5,5.60588378662,0.605883786624
6,5.90150054637,0.0984994536273
6,6.45547192534,0.455471925339
6,6.21958674208,0.219586742076
7,6.66824733841,0.331752661589
6,5.97680037468,0.0231996253158
6,6.58865063061,0.588650630615
7,7.04990331108,0.0499033110788
7,6.19646907535,0.803530924646
7,6.35229764145,0.64770235855
5,4.7650066705,0.234993329501
5,5.14928441377,0.149284413769
5,5.14486872739,0.144868727387
7,7.02299543015,0.0229954301473
5,5.39890619336,0.398906193358
7,6.64480448781,0.355195512193
7,6.47354068086,0.52645931914
7,6.47354068086,0.52645931914
7,6.47354068086,0.52645931914
7,6.4811310922,0.518868907805
6,6.74832880137,0.748328801374
6,6.08570794994,0.0857079499393
6,6.50760092549,0.507600925485
5,6.0521542363,1.0521542363
6,6.84531605562,0.845316055622
7,6.16060068416,0.839399315836
7,6.18852802606,0.811471973936
6,6.84531605562,0.845316055622
5,5.28912347554,0.289123475539
7,6.19232323173,0.807676768268
7,6.16439588983,0.835604110168
5,5.89197161826,0.891971618262
6,5.4975231722,0.502476827798
5,5.95735212743,0.957352127427
5,5.95735212743,0.957352127427
7,6.62663770772,0.373362292283
7,6.40651736913,0.593482630875
6,6.24755625734,0.247556257338
6,5.72416436937,0.275835630626
7,6.62663770772,0.373362292283
6,5.4975231722,0.502476827798
5,5.956111166,0.956111165998
4,4.93520377077,0.935203770769
6,6.73478764709,0.734787647092
6,6.04069108791,0.0406910879149
6,6.21723981602,0.217239816015
6,6.41023302127,0.41023302127
5,5.87962749585,0.879627495853
4,4.93520377077,0.935203770769
6,5.44358953777,0.556410462227
6,5.44358953777,0.556410462227
6,5.44358953777,0.556410462227
6,5.44358953777,0.556410462227
7,5.78591512372,1.21408487628
5,5.05243310488,0.0524331048765
6,5.44358953777,0.556410462227
7,5.78591512372,1.21408487628
7,6.9426972474,0.0573027525988
6,7.28821680445,1.28821680445
7,6.9426972474,0.0573027525988
6,5.20914582513,0.790854174868
5,5.9512739889,0.951273988896
5,5.9512739889,0.951273988896
6,5.07988314074,0.920116859256
6,5.07988314074,0.920116859256
7,6.39826722891,0.601732771091
6,5.56989064639,0.430109353608
6,5.99104491895,0.00895508104796
7,6.27104744285,0.72895255715
6,6.363855189,0.363855189003
6,5.80985396988,0.190146030115
6,6.93509678806,0.935096788057
7,6.53804493573,0.461955064268
6,6.35502381624,0.355023816239
6,5.99104491895,0.00895508104796
6,6.01300836966,0.0130083696586
7,6.27104744285,0.72895255715
6,5.8275014862,0.172498513804
6,5.96903912604,0.0309608739638
6,5.94668459558,0.0533154044163
6,5.89124484989,0.108755150107
6,5.8275014862,0.172498513804
5,6.39007521736,1.39007521736
6,6.02534527398,0.0253452739836
6,5.58121018068,0.418789819317
6,5.57497969703,0.425020302973
6,6.02534527398,0.0253452739836
6,6.16144184098,0.161441840978
6,6.44136313221,0.441363132211
6,5.58121018068,0.418789819317
6,6.17498729736,0.174987297358
5,5.51300126218,0.513001262175
5,5.92173455761,0.921734557612
6,6.69974824895,0.699748248948
6,6.69974824895,0.699748248948
6,6.0591478322,0.0591478321985
6,6.60351415528,0.603514155277
6,6.13013349435,0.130133494346
6,6.13531539617,0.135315396166
7,6.71958073888,0.280419261123
6,6.83527105404,0.835271054041
6,6.60730936094,0.607309360945
5,5.48562117839,0.485621178388
6,6.122601188,0.122601188001
6,6.04105029098,0.0410502909784
5,6.37115601543,1.37115601543
5,5.96887463672,0.968874636722
3,7.20621847058,4.20621847058
6,5.62423731604,0.375762683965
6,6.25074465917,0.25074465917
5,5.67981813413,0.679818134128
6,5.65929536964,0.340704630358
5,6.37115601543,1.37115601543
6,5.89356095509,0.106439044909
7,6.7841663725,0.215833627505
6,6.91338160543,0.913381605425
6,5.84038275572,0.15961724428
6,6.47870180008,0.478701800081
7,6.9994644813,0.000535518704055
7,6.9994644813,0.000535518704055
6,6.4293530395,0.429353039502
6,6.01439468291,0.0143946829076
6,6.01439468291,0.0143946829076
6,5.77276744581,0.227232554191
7,6.09249518097,0.907504819031
7,6.45348889345,0.546511106545
6,6.28412037472,0.284120374724
8,6.88631823013,1.11368176987
8,6.5454014756,1.4545985244
7,5.48002117443,1.51997882557
6,5.94283343083,0.0571665691731
6,5.94283343083,0.0571665691731
6,5.94283343083,0.0571665691731
6,5.94283343083,0.0571665691731
5,5.40552997371,0.405529973707
7,6.48828837727,0.511711622726
4,5.97104914213,1.97104914213
6,5.76710474034,0.232895259664
6,5.74364166812,0.256358331878
6,6.66198678758,0.661986787582
6,6.15830538368,0.158305383681
4,5.43736003997,1.43736003997
5,5.65652036651,0.65652036651
5,5.66058200844,0.660582008436
6,5.39720093268,0.602799067317
6,5.39720093268,0.602799067317
5,6.13220133339,1.13220133339
7,6.15139254313,0.848607456871
8,6.93863178849,1.06136821151
8,7.14377457539,0.856225424605
5,6.13220133339,1.13220133339
6,6.44639995552,0.446399955517
6,6.20674531704,0.206745317039
6,5.39720093268,0.602799067317
6,6.69323579217,0.693235792167
6,5.5548524566,0.445147543397
5,5.51229509891,0.512295098911
7,6.28131942483,0.718680575167
7,6.28131942483,0.718680575167
6,6.53019422891,0.530194228909
5,5.9390775253,0.939077525304
6,5.86249271298,0.13750728702
7,6.48200582134,0.517994178655
7,6.28131942483,0.718680575167
8,6.64444261694,1.35555738306
7,6.50861599357,0.491384006432
4,6.2224648198,2.2224648198
6,5.44280180573,0.557198194265
6,5.72514710929,0.274852890705
6,6.36578675935,0.365786759349
5,5.67779932667,0.677799326667
6,5.99666853412,0.0033314658765
5,5.17501056538,0.175010565378
6,6.47621445199,0.476214451992
7,6.47861446493,0.521385535066
5,5.44527509841,0.445275098407
6,6.59146671483,0.591466714835
7,6.44670825625,0.55329174375
6,5.86244167567,0.137558324331
6,6.20154438618,0.201544386183
6,7.20567576163,1.20567576163
6,6.59146671483,0.591466714835
5,5.44527509841,0.445275098407
6,5.930157678,0.0698423220013
6,6.10738967,0.107389669997
7,6.34716751278,0.652832487223
5,5.69640816791,0.696408167907
6,5.96729339682,0.0327066031795
6,5.96729339682,0.0327066031795
6,6.49123388645,0.491233886452
5,5.69640816791,0.696408167907
7,6.51993434058,0.480065659419
6,5.84839427809,0.151605721911
6,5.24646244467,0.753537555332
5,5.67070790219,0.670707902194
6,6.17197583442,0.171975834418
7,6.50549970457,0.494500295427
6,6.11240101315,0.11240101315
5,5.26952924371,0.269529243709
6,6.88506321207,0.885063212067
6,6.32203197294,0.322031972942
4,5.99873429127,1.99873429127
7,6.4790378335,0.520962166499
6,6.71571142003,0.715711420032
6,6.25285298398,0.252852983985
5,6.09967124366,1.09967124366
6,6.38982207456,0.389822074559
5,5.30309394609,0.303093946085
6,6.63907181966,0.639071819658
7,6.43424015025,0.565759849748
6,6.10967728147,0.109677281471
5,5.68416177152,0.68416177152
6,6.10967728147,0.109677281471
5,5.68416177152,0.68416177152
5,6.30784939286,1.30784939286
5,6.45835030909,1.45835030909
6,6.50670469679,0.506704696788
6,5.43535310073,0.564646899268
6,5.43535310073,0.564646899268
6,5.94668821995,0.0533117800491
5,5.53261401342,0.532614013422
6,5.86804575184,0.131954248161
6,5.73596956806,0.264030431936
6,6.21422987477,0.214229874767
6,6.43501041673,0.435010416725
7,6.98576264671,0.0142373532902
5,5.26101259518,0.261012595176
6,6.87855694948,0.878556949482
6,5.96553499602,0.03446500398
6,6.16942704395,0.16942704395
6,6.23751214641,0.237512146413
6,5.67572530139,0.324274698606
7,6.22224182031,0.777758179691
6,6.73701376437,0.737013764372
5,5.72943061413,0.72943061413
6,6.58572904994,0.58572904994
6,5.88806443295,0.111935567054
6,5.50067047913,0.499329520869
7,6.2808409167,0.719159083299
5,4.64639973639,0.353600263613
4,4.87900776586,0.87900776586
6,5.71501669472,0.284983305283
6,5.71501669472,0.284983305283
6,5.80441286895,0.195587131054
5,5.7763162596,0.776316259604
6,6.12408932639,0.124089326394
5,5.75354470376,0.753544703755
6,5.71881190039,0.281188099615
7,7.21989223316,0.219892233156
7,6.61803990147,0.381960098526
5,5.36167322821,0.361673228206
6,5.79999718256,0.200002817437
6,6.28358884108,0.283588841079
6,6.09845630223,0.0984563022261
5,5.64553177701,0.645531777011
6,6.24796772996,0.247967729964
5,5.67876570478,0.678765704777
6,5.34558977096,0.65441022904
7,6.71424691214,0.285753087858
6,6.41025957436,0.41025957436
